	Stock	Correlated_Stock	Correlation_Value
19111	DOGUB.IS	MEDTR.IS	0.8593854598207018
19112	KFEIN.IS	TRGYO.IS	0.8593850213355568
19113	BSOKE.IS	BINHO.IS	0.859373441686101
19114	SAHOL.IS	HLGYO.IS	0.8593705538028753
19115	CCOLA.IS	ERSU.IS	0.8593698328172689
19116	AGYO.IS	TSGYO.IS	0.859364585389427
19117	DERHL.IS	GLRYH.IS	0.8593541172734411
19118	AKFYE.IS	VRGYO.IS	0.8593518519148812
19119	KTSKR.IS	CEOEM.IS	0.859346422176084
19120	VBTYZ.IS	DEVA.IS	0.8593329674821207
19121	MOBTL.IS	TEKTU.IS	0.8593289601770489
19122	FRIGO.IS	MERIT.IS	0.8593283039659544
19123	DGATE.IS	GLYHO.IS	0.8593183112758226
19124	ARDYZ.IS	ICUGS.IS	0.8593002141180607
19125	ALKIM.IS	KRPLS.IS	0.8592889878172506
19126	KONYA.IS	MARKA.IS	0.859287470582589
19127	GSDDE.IS	DGATE.IS	0.8592874001269066
19128	AHGAZ.IS	AKFYE.IS	0.8592784779306266
19129	BIOEN.IS	KRONT.IS	0.8592725895424933
19130	DURDO.IS	HDFGS.IS	0.8592609095305114
19131	TEZOL.IS	DZGYO.IS	0.8592598635394189
19132	OBASE.IS	PETUN.IS	0.859256402223063
19133	EGSER.IS	ULUFA.IS	0.8592533096983893
19134	TUPRS.IS	ENERY.IS	0.8592486803153335
19135	AKSGY.IS	TARKM.IS	0.8592474638929971
19136	ARCLK.IS	PRZMA.IS	0.8592428467559653
19137	ALMAD.IS	PRDGS.IS	0.8592413368069532
19138	BANVT.IS	SNGYO.IS	0.8592352913193967
19139	KCAER.IS	ICUGS.IS	0.8592280401309044
19140	BTCIM.IS	ORCAY.IS	0.8592242882860849
19141	MRGYO.IS	BRISA.IS	0.8592083964185394
19142	TRGYO.IS	YGYO.IS	0.859206172846314
19143	TEKTU.IS	MZHLD.IS	0.8592042543445161
19144	KRONT.IS	TATGD.IS	0.8592003573007295
19145	VAKBN.IS	OZRDN.IS	0.8591994120098834
19146	GOKNR.IS	AVTUR.IS	0.8591871059860231
19147	ASELS.IS	FORTE.IS	0.8591832428830865
19148	FADE.IS	ALGYO.IS	0.8591812067532117
19149	EKGYO.IS	TMPOL.IS	0.8591775258820726
19150	AKBNK.IS	VANGD.IS	0.8591578609768207
19151	EKGYO.IS	BTCIM.IS	0.8591445039728764
19152	AKSGY.IS	EGGUB.IS	0.8591354558990171
19153	SISE.IS	KRONT.IS	0.8591308677532252
19154	MTRKS.IS	TKNSA.IS	0.8591297569462387
19155	TDGYO.IS	ARZUM.IS	0.8591222102434737
19156	SASA.IS	AFYON.IS	0.8591122129943756
19157	REEDR.IS	SANFM.IS	0.8591014310724795
19158	TLMAN.IS	OSTIM.IS	0.8590906621460528
19159	ALMAD.IS	BRKSN.IS	0.8590905238296885
19160	AGESA.IS	MEDTR.IS	0.8590899993606356
19161	BANVT.IS	DOCO.IS	0.8590872078542426
19162	TEZOL.IS	POLTK.IS	0.8590768901614481
19163	USAK.IS	GLRYH.IS	0.859069400088878
19164	KRDMD.IS	ONCSM.IS	0.8590688899332595
19165	METUR.IS	NATEN.IS	0.8590607142961574
19166	KRDMD.IS	EPLAS.IS	0.8590544111189681
19167	KRDMD.IS	KRVGD.IS	0.8590462817760283
19168	BFREN.IS	RAYSG.IS	0.8590453980298897
19169	SAHOL.IS	SASA.IS	0.8590352404188552
19170	CANTE.IS	ANGEN.IS	0.859032861743843
19171	CCOLA.IS	TEKTU.IS	0.8590253412351492
19172	PGSUS.IS	OBASE.IS	0.8590104934383969
19173	MSGYO.IS	YGYO.IS	0.8589990246565063
19174	ENERY.IS	DERHL.IS	0.8589873246000685
19175	VESBE.IS	DERHL.IS	0.8589696829599405
19176	SASA.IS	GLRYH.IS	0.8589623567563219
19177	RNPOL.IS	TARKM.IS	0.8589621353231884
19178	ORCAY.IS	MSGYO.IS	0.8589476574689733
19179	AKSGY.IS	METUR.IS	0.8589427855769478
19180	SISE.IS	KRGYO.IS	0.858932879268924
19181	KONKA.IS	DGGYO.IS	0.8589321887955619
19182	OYLUM.IS	BAKAB.IS	0.8589256238932728
19183	EUPWR.IS	VERUS.IS	0.8589204705126553
19184	VANGD.IS	DEVA.IS	0.8589139579295512
19185	EREGL.IS	MERIT.IS	0.8589050324704223
19186	AYCES.IS	TEZOL.IS	0.8588989102571071
19187	OYLUM.IS	HLGYO.IS	0.8588966122695871
19188	ALFAS.IS	OZKGY.IS	0.8588960457140601
19189	MAALT.IS	TARKM.IS	0.8588848765284401
19190	AHGAZ.IS	BRISA.IS	0.8588763101491681
19191	KTSKR.IS	LIDFA.IS	0.8588725089217157
19192	HALKB.IS	YEOTK.IS	0.858865202988503
19193	GSDHO.IS	IEYHO.IS	0.8588611349334135
19194	TSKB.IS	BSOKE.IS	0.8588568451306464
19195	ESCOM.IS	AKYHO.IS	0.8588522889805118
19196	ARCLK.IS	DERHL.IS	0.858851543646921
19197	TUKAS.IS	RODRG.IS	0.8588392158918711
19198	SELGD.IS	TMPOL.IS	0.8588182072155375
19199	SKBNK.IS	PASEU.IS	0.8588102073830118
19200	ADGYO.IS	KLRHO.IS	0.8587968605154769
19201	RYSAS.IS	KONKA.IS	0.8587881859522356
19202	MGROS.IS	KRONT.IS	0.8587814413661569
19203	AKSGY.IS	DAGHL.IS	0.8587796399136324
19204	KRPLS.IS	MZHLD.IS	0.858775470121184
19205	KERVT.IS	BRISA.IS	0.8587679333038791
19206	RYSAS.IS	SEGYO.IS	0.8587671801095362
19207	LIDFA.IS	ETILR.IS	0.8587577411915979
19208	BUCIM.IS	DARDL.IS	0.8587354657575499
19209	PKART.IS	DGNMO.IS	0.8587329675208631
19210	TKFEN.IS	KERVT.IS	0.8587309159000913
19211	KRGYO.IS	BRISA.IS	0.8587263559808689
19212	ALGYO.IS	ULUSE.IS	0.8587250758043986
19213	AZTEK.IS	ULAS.IS	0.8587250383070654
19214	ANGEN.IS	BAGFS.IS	0.8587213771009939
19215	VANGD.IS	DOCO.IS	0.8586989259239705
19216	KRVGD.IS	OYLUM.IS	0.8586683199221887
19217	BUCIM.IS	PINSU.IS	0.8586618782960681
19218	DZGYO.IS	MZHLD.IS	0.8586519724314561
19219	NETAS.IS	ZRGYO.IS	0.8586283703585518
19220	SAYAS.IS	DGATE.IS	0.8586279490246141
19221	PRKME.IS	DGATE.IS	0.8586233847156758
19222	SANFM.IS	HEDEF.IS	0.8586177172815124
19223	AHGAZ.IS	VERUS.IS	0.8586149122164308
19224	DGNMO.IS	SANFM.IS	0.8585916606606874
19225	VAKBN.IS	TEKTU.IS	0.8585844287998259
19226	LOGO.IS	GOLTS.IS	0.858570761536979
19227	ENERY.IS	HTTBT.IS	0.8585639681657837
19228	PGSUS.IS	BAGFS.IS	0.8585571639170253
19229	KLSYN.IS	DZGYO.IS	0.8585568797520435
19230	SASA.IS	ENJSA.IS	0.8585474063479647
19231	ISGYO.IS	ULUSE.IS	0.8585382425216056
19232	CRDFA.IS	METUR.IS	0.8585365569065583
19233	ODAS.IS	GEDZA.IS	0.8585264817759548
19234	GSDDE.IS	SANFM.IS	0.8585260911742169
19235	VESTL.IS	YEOTK.IS	0.8585081126603171
19236	KONYA.IS	SOKE.IS	0.8585041247465008
19237	TTKOM.IS	ELITE.IS	0.8585031549924754
19238	ALGYO.IS	HDFGS.IS	0.8585016490404423
19239	KRDMD.IS	MOBTL.IS	0.8584860939467851
19240	EREGL.IS	ODAS.IS	0.858474865088998
19241	GUBRF.IS	KRGYO.IS	0.8584725740453255
19242	ISGYO.IS	BAKAB.IS	0.8584714323821655
19243	HLGYO.IS	MSGYO.IS	0.8584662853729138
19244	MAALT.IS	PSGYO.IS	0.8584637096415467
19245	KLKIM.IS	KLGYO.IS	0.8584564408465712
19246	FORTE.IS	OZRDN.IS	0.8584534497407516
19247	KTSKR.IS	MAALT.IS	0.8584504736972032
19248	PETUN.IS	ISGSY.IS	0.8584485331847095
19249	SISE.IS	MAALT.IS	0.8584446262874081
19250	BIMAS.IS	VKING.IS	0.8584427472756491
19251	INDES.IS	ELITE.IS	0.8584328801156691
19252	TSKB.IS	AKYHO.IS	0.8584314481956556
19253	TMPOL.IS	GLYHO.IS	0.8584290587240574
19254	TSKB.IS	KRSTL.IS	0.8584225371844928
19255	ATATP.IS	BRISA.IS	0.8584205198110746
19256	KRGYO.IS	TKNSA.IS	0.8584021690642014
19257	TLMAN.IS	YGYO.IS	0.8583950817867849
19258	ALFAS.IS	IDGYO.IS	0.8583805629722111
19259	AKBNK.IS	IHYAY.IS	0.8583719858927352
19260	ULUFA.IS	OSTIM.IS	0.8583637352664371
19261	KCHOL.IS	MEDTR.IS	0.8583490584659113
19262	ENERY.IS	KLSER.IS	0.8583480814172806
19263	EREGL.IS	MARTI.IS	0.8583462314861937
19264	EUPWR.IS	TMPOL.IS	0.8583350394653605
19265	OBASE.IS	ALGYO.IS	0.8583266835811055
19266	ISFIN.IS	KLRHO.IS	0.8583180678408818
19267	DEVA.IS	MZHLD.IS	0.8583139521293236
19268	GOKNR.IS	DNISI.IS	0.8583114908887581
19269	ALMAD.IS	DOGUB.IS	0.8583095768053597
19270	FORTE.IS	NATEN.IS	0.8582954282142644
19271	PGSUS.IS	GARFA.IS	0.8582840986183752
19272	AZTEK.IS	AGYO.IS	0.8582709052632774
19273	ISCTR.IS	ODAS.IS	0.8582664932584573
19274	ODAS.IS	KRSTL.IS	0.8582638724915345
19275	DOGUB.IS	AKSGY.IS	0.8582635273431094
19276	ECILC.IS	VANGD.IS	0.8582584889729569
19277	AYCES.IS	AYGAZ.IS	0.8582552052083883
19278	SOKM.IS	SMART.IS	0.8582194010145009
19279	HTTBT.IS	EGSER.IS	0.8582166572128801
19280	ISMEN.IS	NTGAZ.IS	0.8582092598988057
19281	ISMEN.IS	KONKA.IS	0.8581948651223732
19282	ORCAY.IS	KLSYN.IS	0.8581693335269991
19283	SASA.IS	AYGAZ.IS	0.8581690927096515
19284	TDGYO.IS	IHYAY.IS	0.8581660035459472
19285	ATAGY.IS	GLRYH.IS	0.8581563687154685
19286	KONYA.IS	PAPIL.IS	0.8581453556651509
19287	MOBTL.IS	MEDTR.IS	0.8581407953164936
19288	AKSA.IS	OZRDN.IS	0.8581399061093354
19289	TARKM.IS	DERHL.IS	0.858130059182606
19290	DARDL.IS	BAKAB.IS	0.8581185955772132
19291	AFYON.IS	EYGYO.IS	0.8581145930934163
19292	RYSAS.IS	MRSHL.IS	0.8581054684872839
19293	VAKFN.IS	SRVGY.IS	0.8581045176252023
19294	VAKBN.IS	SRVGY.IS	0.8580885510009685
19295	BUCIM.IS	AVTUR.IS	0.8580457095639207
19296	BAGFS.IS	GLRYH.IS	0.8580415538403219
19297	VAKBN.IS	VESTL.IS	0.8580409677007249
19298	FADE.IS	ALKIM.IS	0.8580307144565427
19299	EGSER.IS	TSGYO.IS	0.8580244814958711
19300	DOAS.IS	PASEU.IS	0.8580229556251244
19301	KRONT.IS	ULUUN.IS	0.8580172960786007
19302	ARCLK.IS	PENGD.IS	0.8579890980492001
19303	ONCSM.IS	NTHOL.IS	0.8579808916669711
19304	TTKOM.IS	BANVT.IS	0.8579764922259485
19305	BAKAB.IS	OTTO.IS	0.8579622008342117
19306	PETKM.IS	PINSU.IS	0.8579587919371732
19307	AYCES.IS	AGYO.IS	0.8579536587173355
19308	BAYRK.IS	SANFM.IS	0.8579330952254131
19309	SAYAS.IS	TARKM.IS	0.8579218307372949
19310	VESBE.IS	YYLGD.IS	0.8579188925518049
19311	ENJSA.IS	ORCAY.IS	0.8579125257308242
19312	ALARK.IS	MZHLD.IS	0.8579029631014624
19313	DGATE.IS	BUCIM.IS	0.8578988239953558
19314	ATATP.IS	OYLUM.IS	0.8578970655827197
19315	DOGUB.IS	KLSYN.IS	0.8578963605875992
19316	SOKE.IS	FZLGY.IS	0.8578939573214566
19317	KRDMD.IS	SKBNK.IS	0.8578937312905152
19318	SOKM.IS	VKING.IS	0.8578782774235544
19319	ATAGY.IS	AKYHO.IS	0.8578692770251233
19320	SISE.IS	BTCIM.IS	0.8578389945355459
19321	KFEIN.IS	AGHOL.IS	0.8578347050533754
19322	SOKM.IS	MEDTR.IS	0.8578276624419366
19323	KRDMD.IS	ALFAS.IS	0.8578244312944752
19324	BUCIM.IS	MZHLD.IS	0.8578229849483536
19325	REEDR.IS	PEGYO.IS	0.857820118207997
19326	AKSEN.IS	ESCOM.IS	0.8578186390139265
19327	KTSKR.IS	DGGYO.IS	0.8578110269267397
19328	AZTEK.IS	HEDEF.IS	0.8578075416900693
19329	DOCO.IS	BAKAB.IS	0.8577957949614801
19330	GARAN.IS	LOGO.IS	0.8577886175405174
19331	HALKB.IS	PETUN.IS	0.8577856630010189
19332	ODAS.IS	KRONT.IS	0.8577778132880827
19333	YEOTK.IS	TEKTU.IS	0.8577777726441732
19334	OYLUM.IS	SEGYO.IS	0.8577739917644348
19335	PINSU.IS	IHYAY.IS	0.857769658251389
19336	BRYAT.IS	DURDO.IS	0.8577632367059145
19337	SMART.IS	ULAS.IS	0.857761648776814
19338	SAHOL.IS	ORCAY.IS	0.8577583871897427
19339	TDGYO.IS	BRLSM.IS	0.8577406945089503
19340	TOASO.IS	KLRHO.IS	0.8577233106645173
19341	ISGSY.IS	TKNSA.IS	0.857718191375393
19342	AZTEK.IS	MOBTL.IS	0.8577181387562495
19343	AVTUR.IS	KRGYO.IS	0.8577078289489691
19344	FONET.IS	MTRKS.IS	0.8577062747772919
19345	GOLTS.IS	BAYRK.IS	0.8577053329982348
19346	OYLUM.IS	YGYO.IS	0.8576970023093583
19347	ERSU.IS	MERIT.IS	0.8576884328453045
19348	KLKIM.IS	BAKAB.IS	0.8576818131203933
19349	ESCOM.IS	HLGYO.IS	0.8576811446498319
19350	AHGAZ.IS	AYCES.IS	0.8576782901230726
19351	GEDZA.IS	GLYHO.IS	0.8576745867116645
19352	MOBTL.IS	UFUK.IS	0.8576737962617084
19353	TTRAK.IS	BSOKE.IS	0.8576692803210701
19354	DOGUB.IS	LKMNH.IS	0.8576688367179681
19355	BIOEN.IS	GOLTS.IS	0.8576653636323903
19356	KONYA.IS	ISFIN.IS	0.8576598640435699
19357	IPEKE.IS	PRDGS.IS	0.8576526340978606
19358	KNFRT.IS	SOKE.IS	0.8576516696283796
19359	TTRAK.IS	DOGUB.IS	0.8576475307318742
19360	BANVT.IS	TDGYO.IS	0.8576449135368643
19361	VAKBN.IS	SOKE.IS	0.8576423450545645
19362	DGGYO.IS	DERHL.IS	0.8576404716605075
19363	CLEBI.IS	AZTEK.IS	0.8576330407408603
19364	TEZOL.IS	HLGYO.IS	0.85762478599072
19365	GSDDE.IS	PKART.IS	0.857623515262168
19366	AKFGY.IS	KUTPO.IS	0.8576128293713562
19367	DOAS.IS	AYCES.IS	0.8576082012117248
19368	GUBRF.IS	IDGYO.IS	0.8576001499544543
19369	EREGL.IS	TCELL.IS	0.8575884749514526
19370	HEKTS.IS	IPEKE.IS	0.8575880312126216
19371	KNFRT.IS	UNLU.IS	0.8575875973725589
19372	ESCOM.IS	TATGD.IS	0.8575839158983609
19373	YEOTK.IS	KLGYO.IS	0.8575816407221772
19374	SKBNK.IS	GOKNR.IS	0.8575797082778243
19375	GENTS.IS	EYGYO.IS	0.8575675201105354
19376	BERA.IS	MSGYO.IS	0.8575501679851503
19377	TOASO.IS	CEOEM.IS	0.8575363271706776
19378	PAPIL.IS	GOLTS.IS	0.8575266202601681
19379	FADE.IS	TDGYO.IS	0.8575165298671792
19380	MERIT.IS	TEKTU.IS	0.8574960800216577
19381	HLGYO.IS	ISGSY.IS	0.8574838878168567
19382	SOKE.IS	ALGYO.IS	0.8574818611085603
19383	GENTS.IS	VKING.IS	0.8574784937684794
19384	LOGO.IS	IEYHO.IS	0.8574737364191525
19385	TMPOL.IS	OSTIM.IS	0.8574643627418541
19386	UFUK.IS	BRMEN.IS	0.8574641887325962
19387	GLYHO.IS	KLRHO.IS	0.8574381178092845
19388	KERVT.IS	DGGYO.IS	0.8574377166986106
19389	KARTN.IS	DYOBY.IS	0.8574349404256764
19390	MSGYO.IS	UNLU.IS	0.8574301719302068
19391	BFREN.IS	KRONT.IS	0.8574227865853247
19392	KRSTL.IS	HLGYO.IS	0.8573957614845805
19393	FADE.IS	MERIT.IS	0.8573847893577236
19394	KLSYN.IS	SANFM.IS	0.8573776244920023
19395	BUCIM.IS	BRMEN.IS	0.8573672036081889
19396	ASTOR.IS	PRKME.IS	0.8573663717346538
19397	VAKBN.IS	BRKSN.IS	0.8573636156845201
19398	EYGYO.IS	KRGYO.IS	0.8573505726773929
19399	KCAER.IS	EYGYO.IS	0.8573369874195592
19400	DOGUB.IS	AGESA.IS	0.8573368975536247
19401	GARFA.IS	VRGYO.IS	0.8573247721272444
19402	PETKM.IS	ATAGY.IS	0.8573238833543588
19403	CWENE.IS	VERUS.IS	0.857319193100015
19404	BERA.IS	AGYO.IS	0.8573170238321153
19405	ISFIN.IS	EGPRO.IS	0.8573150278151516
19406	BOBET.IS	SANFM.IS	0.85730324956754
19407	PETKM.IS	DERHL.IS	0.8572942062777525
19408	PSGYO.IS	GLRYH.IS	0.8572851450783915
19409	BFREN.IS	ISFIN.IS	0.8572811529745759
19410	EGGUB.IS	NTGAZ.IS	0.8572779393789682
19411	AKSA.IS	MRGYO.IS	0.8572660084517701
19412	KRPLS.IS	GOZDE.IS	0.8572625060854858
19413	KRSTL.IS	DGGYO.IS	0.8572602257506717
19414	ANSGR.IS	VESBE.IS	0.8572574830598189
19415	BIMAS.IS	METUR.IS	0.8572512863922254
19416	TCELL.IS	GOKNR.IS	0.857245225397999
19417	ALFAS.IS	IPEKE.IS	0.857241660401334
19418	CWENE.IS	SEKFK.IS	0.8572408043886851
19419	QUAGR.IS	KAREL.IS	0.8572390547265694
19420	TKFEN.IS	KRSTL.IS	0.8572338666764573
19421	VESTL.IS	PSGYO.IS	0.8572321344253516
19422	BTCIM.IS	DGGYO.IS	0.8572301039159159
19423	DOAS.IS	BSOKE.IS	0.8572266620054164
19424	USAK.IS	KLGYO.IS	0.8572219583700984
19425	HALKB.IS	BUCIM.IS	0.8572209886158242
19426	DEVA.IS	RNPOL.IS	0.8572173099342882
19427	OBASE.IS	KNFRT.IS	0.8571813678031215
19428	VESTL.IS	HTTBT.IS	0.8571676091003033
19429	SAHOL.IS	KERVT.IS	0.8571651469861709
19430	VBTYZ.IS	TETMT.IS	0.8571614334944913
19431	PEGYO.IS	DYOBY.IS	0.8571519337840579
19432	NETAS.IS	DARDL.IS	0.8571476414784879
19433	ARDYZ.IS	TEZOL.IS	0.8571454548437342
19434	FORTE.IS	AKGRT.IS	0.8571397977499193
19435	SMRTG.IS	LOGO.IS	0.8571300233085385
19436	GUBRF.IS	CEOEM.IS	0.8571147952625616
19437	TOASO.IS	KERVT.IS	0.8571083554186085
19438	VKING.IS	ICUGS.IS	0.8571072885444404
19439	SASA.IS	KLSYN.IS	0.8570936447250548
19440	REEDR.IS	BORSK.IS	0.8570908642373536
19441	SOKE.IS	MAALT.IS	0.8570882644636771
19442	IPEKE.IS	NETAS.IS	0.8570858966069403
19443	AKFGY.IS	EGGUB.IS	0.857081460569579
19444	AGESA.IS	ALKA.IS	0.8570648128215638
19445	GOLTS.IS	EGGUB.IS	0.8570619783799683
19446	REEDR.IS	AYCES.IS	0.857059065462852
19447	TEKTU.IS	TSGYO.IS	0.8570499510547395
19448	KAYSE.IS	KLSYN.IS	0.8570395777240575
19449	GLRYH.IS	BRMEN.IS	0.8570377442312053
19450	SASA.IS	DEVA.IS	0.8570355167096098
19451	BIMAS.IS	MRGYO.IS	0.8570181372877863
19452	USAK.IS	DGGYO.IS	0.857015452458683
19453	KCHOL.IS	AKYHO.IS	0.8570033969416888
19454	TTKOM.IS	AKYHO.IS	0.8569999746830953
19455	AZTEK.IS	GOKNR.IS	0.8569970857411877
19456	DEVA.IS	UNLU.IS	0.8569913365444022
19457	SDTTR.IS	TDGYO.IS	0.8569802091673423
19458	FRIGO.IS	MSGYO.IS	0.8569788224534701
19459	MTRKS.IS	MRSHL.IS	0.8569730426959322
19460	PKART.IS	ZRGYO.IS	0.8569659836018504
19461	KRONT.IS	KTSKR.IS	0.8569629522042936
19462	AKBNK.IS	ERSU.IS	0.8569627507008077
19463	KCHOL.IS	TATGD.IS	0.8569579092803894
19464	TLMAN.IS	AYCES.IS	0.8569565681183615
19465	SKBNK.IS	ESCOM.IS	0.8569533478360629
19466	AGESA.IS	YGYO.IS	0.8569461926506514
19467	KNFRT.IS	PEGYO.IS	0.8569436200496421
19468	TSKB.IS	GOKNR.IS	0.8569308204816506
19469	ANSGR.IS	PSGYO.IS	0.8569259573309115
19470	BRYAT.IS	RAYSG.IS	0.8569159325343643
19471	ELITE.IS	PNSUT.IS	0.8569115792604236
19472	SDTTR.IS	ALGYO.IS	0.8569088816793872
19473	BIOEN.IS	CEOEM.IS	0.8569080905595653
19474	AKSEN.IS	TEZOL.IS	0.856905714436059
19475	DOAS.IS	GOKNR.IS	0.8569022226389819
19476	NUHCM.IS	FRIGO.IS	0.8569006499294651
19477	THYAO.IS	DZGYO.IS	0.8568915694544408
19478	HALKB.IS	ZRGYO.IS	0.856887579507849
19479	BERA.IS	GOZDE.IS	0.8568850746330986
19480	TKFEN.IS	GEDZA.IS	0.8568738937836076
19481	HEKTS.IS	TUKAS.IS	0.8568637191968432
19482	BIMAS.IS	TATGD.IS	0.856856092682293
19483	QUAGR.IS	DGGYO.IS	0.8568453839794364
19484	EUREN.IS	DZGYO.IS	0.8568439971543974
19485	BUCIM.IS	KLRHO.IS	0.8568247182666071
19486	VESTL.IS	KRSTL.IS	0.8568118841083932
19487	BTCIM.IS	PSGYO.IS	0.8568035131256739
19488	KCAER.IS	PETUN.IS	0.856801979206104
19489	EUREN.IS	OBASE.IS	0.8567927724431255
19490	ALGYO.IS	PEGYO.IS	0.85678776833812
19491	SEKFK.IS	AYCES.IS	0.8567804495501105
19492	TLMAN.IS	AZTEK.IS	0.8567755237811107
19493	RAYSG.IS	AKYHO.IS	0.8567738037231304
19494	BRYAT.IS	YGYO.IS	0.8567668710322532
19495	DOGUB.IS	HLGYO.IS	0.8567556480163112
19496	ODAS.IS	MAVI.IS	0.8567461780769949
19497	GWIND.IS	OBASE.IS	0.8567302564008683
19498	ALFAS.IS	TLMAN.IS	0.8567294111921778
19499	TTKOM.IS	POLTK.IS	0.8567262309995035
19500	ULUFA.IS	DURDO.IS	0.8567203322601487
19501	DOGUB.IS	AKGRT.IS	0.8567167825510794
19502	ELITE.IS	DEVA.IS	0.8567102942801924
19503	CCOLA.IS	KRGYO.IS	0.8567077682044675
19504	ENJSA.IS	BSOKE.IS	0.856695611129148
19505	ISGYO.IS	SAYAS.IS	0.856694764294243
19506	HEDEF.IS	CEOEM.IS	0.8566845835498792
19507	FORTE.IS	AGESA.IS	0.8566802552230981
19508	VRGYO.IS	BAYRK.IS	0.8566314339173231
19509	DGATE.IS	MTRKS.IS	0.8566311796262436
19510	MAVI.IS	MRGYO.IS	0.8566243124217275
19511	CWENE.IS	VANGD.IS	0.8566224454447833
19512	BAGFS.IS	DYOBY.IS	0.8566163857563145
19513	PGSUS.IS	PKART.IS	0.8566043890999889
19514	TSGYO.IS	METUR.IS	0.8566036994835085
19515	SRVGY.IS	BAGFS.IS	0.8566019653575183
19516	ENERY.IS	VBTYZ.IS	0.856600603711329
19517	PGSUS.IS	FORTE.IS	0.8565956168166059
19518	TTKOM.IS	CEOEM.IS	0.8565926473981994
19519	CLEBI.IS	BAYRK.IS	0.8565912022530234
19520	NETAS.IS	RAYSG.IS	0.8565864790871813
19521	DYOBY.IS	OSTIM.IS	0.8565777044217081
19522	CCOLA.IS	EUPWR.IS	0.8565704283431269
19523	ALFAS.IS	INDES.IS	0.8565701134752965
19524	AHGAZ.IS	CLEBI.IS	0.8565639410727387
19525	BERA.IS	AGESA.IS	0.8565542149719573
19526	BERA.IS	DGATE.IS	0.8565440688557715
19527	GARAN.IS	GLRYH.IS	0.8565322597225308
19528	EKGYO.IS	IEYHO.IS	0.8565302513340326
19529	SASA.IS	DYOBY.IS	0.8565290774734217
19530	ZOREN.IS	VANGD.IS	0.8565200972479942
19531	ALMAD.IS	PENGD.IS	0.8565190291718695
19532	ODAS.IS	UNLU.IS	0.8565165403029509
19533	TEKTU.IS	DERHL.IS	0.8565143615025762
19534	YEOTK.IS	DURDO.IS	0.8565140064098273
19535	ARCLK.IS	NETAS.IS	0.8564896649450541
19536	AEFES.IS	KRVGD.IS	0.8564775191163312
19537	ECILC.IS	PKART.IS	0.8564750469725091
19538	DARDL.IS	OYLUM.IS	0.8564597635005687
19539	TTKOM.IS	YYLGD.IS	0.8564554011855839
19540	SISE.IS	TDGYO.IS	0.8564441401327909
19541	KFEIN.IS	VERUS.IS	0.8564359361091736
19542	ATAGY.IS	MRGYO.IS	0.8564341316838906
19543	BANVT.IS	KNFRT.IS	0.8564300367419265
19544	AKBNK.IS	EUPWR.IS	0.8564269988174905
19545	KLSYN.IS	VKING.IS	0.8564268083786317
19546	PINSU.IS	DGGYO.IS	0.8564218510414776
19547	TTRAK.IS	CMBTN.IS	0.8564204566998372
19548	TTRAK.IS	KONKA.IS	0.8564194795988171
19549	EGGUB.IS	SANFM.IS	0.8564063682708526
19550	MTRKS.IS	RAYSG.IS	0.8563799702733197
19551	EGGUB.IS	BRMEN.IS	0.8563795767292207
19552	NETAS.IS	PRZMA.IS	0.856373862955778
19553	YEOTK.IS	BAKAB.IS	0.8563668638220356
19554	TCELL.IS	YYLGD.IS	0.8563551694428443
19555	PINSU.IS	DZGYO.IS	0.8563408752608684
19556	YYLGD.IS	GENTS.IS	0.8563389442574483
19557	NETAS.IS	VANGD.IS	0.856335170539938
19558	FORTE.IS	TMPOL.IS	0.8563202453460537
19559	EUREN.IS	QUAGR.IS	0.8563158778493033
19560	PRKME.IS	BRKSN.IS	0.8563154023448267
19561	GEDZA.IS	MEDTR.IS	0.8563087862814867
19562	AVTUR.IS	DGGYO.IS	0.8563024928272738
19563	SASA.IS	KTSKR.IS	0.8562915023494355
19564	PENGD.IS	AGYO.IS	0.8562892519686552
19565	ISCTR.IS	RAYSG.IS	0.8562879699327295
19566	DGATE.IS	EGGUB.IS	0.8562853295043988
19567	BTCIM.IS	VESTL.IS	0.8562815498458292
19568	EUPWR.IS	SRVGY.IS	0.8562811182229734
19569	BFREN.IS	OSTIM.IS	0.8562741474473917
19570	GIPTA.IS	KLRHO.IS	0.8562674455620519
19571	SKBNK.IS	RNPOL.IS	0.8562622306969646
19572	MAALT.IS	DURDO.IS	0.8562523659945572
19573	DAGHL.IS	BRMEN.IS	0.8562514715000286
19574	KRSTL.IS	GLRYH.IS	0.8562501766215298
19575	FONET.IS	UFUK.IS	0.8562268153491744
19576	PKART.IS	KNFRT.IS	0.8562106126288371
19577	CMBTN.IS	ELITE.IS	0.8562094610219083
19578	TUPRS.IS	MEDTR.IS	0.856168023294129
19579	KTSKR.IS	AKSGY.IS	0.8561679881935225
19580	AGESA.IS	KERVT.IS	0.8561679241052299
19581	KRDMD.IS	KLGYO.IS	0.8561645673703205
19582	AKBNK.IS	PETKM.IS	0.8561642399606988
19583	TOASO.IS	PINSU.IS	0.8561527738176676
19584	SMART.IS	AKGRT.IS	0.8561243544523861
19585	DOGUB.IS	GEDZA.IS	0.8561015096632121
19586	HEKTS.IS	BUCIM.IS	0.8560826185378759
19587	IPEKE.IS	SKBNK.IS	0.856077844542681
19588	PENGD.IS	KLGYO.IS	0.8560741188678734
19589	ENERY.IS	KONYA.IS	0.8560736128164527
19590	TTKOM.IS	MTRKS.IS	0.8560698322321738
